video_number,primary_view,start_frame,end_frame,position,difficulty,armstand,rotation_type,ss_no,tw_no,final_score
18.0,0.0,69646.0,69732.0,2.0,3.4,0.0,2.0,7.0,0.0,81.6
18.0,0.0,70980.0,71100.0,2.0,3.5,0.0,3.0,7.0,0.0,89.25
18.0,0.0,72430.0,72516.0,2.0,3.4,0.0,2.0,7.0,0.0,91.8
18.0,0.0,73638.0,73768.0,1.0,3.4,0.0,1.0,5.0,4.0,86.7
18.0,0.0,75272.0,75362.0,2.0,3.4,0.0,2.0,7.0,0.0,85.0
18.0,0.0,78400.0,78490.0,2.0,3.4,0.0,2.0,7.0,0.0,76.5
18.0,0.0,79800.0,79936.0,2.0,3.5,0.0,3.0,7.0,0.0,89.25
18.0,0.0,81368.0,81464.0,2.0,3.4,0.0,2.0,7.0,0.0,35.7
18.0,0.0,82890.0,82984.0,2.0,3.4,0.0,2.0,7.0,0.0,56.1
18.0,0.0,84120.0,84242.0,2.0,3.8,0.0,1.0,9.0,0.0,74.1
18.0,0.0,85522.0,85614.0,1.0,3.0,0.0,0.0,5.0,0.0,67.5
18.0,0.0,86632.0,86784.0,2.0,3.5,0.0,3.0,7.0,0.0,94.5
18.0,0.0,88096.0,88230.0,2.0,3.5,0.0,3.0,7.0,0.0,84.0
18.0,0.0,89638.0,89728.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
18.0,0.0,91000.0,91142.0,2.0,3.8,0.0,1.0,9.0,0.0,96.9
18.0,0.0,92272.0,92404.0,1.0,3.9,0.0,1.0,5.0,6.0,99.45
18.0,0.0,93812.0,93944.0,2.0,3.8,0.0,1.0,9.0,0.0,98.8
18.0,0.0,97274.0,97362.0,1.0,3.0,0.0,0.0,5.0,0.0,75.0
18.0,0.0,98916.0,99052.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
18.0,0.0,100694.0,100828.0,0.0,3.4,0.0,3.0,3.0,7.0,81.6
18.0,0.0,102532.0,102664.0,2.0,3.8,0.0,1.0,9.0,0.0,100.7
18.0,0.0,104758.0,104894.0,1.0,3.4,0.0,1.0,5.0,4.0,22.1
18.0,0.0,106562.0,106700.0,1.0,3.4,0.0,1.0,5.0,4.0,86.7
18.0,0.0,108168.0,108312.0,1.0,3.7,0.0,3.0,5.0,5.0,94.35
18.0,0.0,110132.0,110266.0,1.0,3.4,0.0,1.0,5.0,4.0,88.4
18.0,0.0,112234.0,112366.0,1.0,3.7,0.0,3.0,5.0,5.0,64.75
18.0,0.0,114056.0,114192.0,1.0,3.3,0.0,3.0,5.0,3.0,89.1
18.0,0.0,116146.0,116272.0,2.0,3.8,0.0,1.0,9.0,0.0,104.5
18.0,0.0,118730.0,118866.0,1.0,3.9,0.0,1.0,5.0,6.0,97.5
22.0,0.0,10170.0,10250.0,1.0,2.4,0.0,1.0,5.0,0.0,50.4
22.0,0.0,11564.0,11640.0,2.0,2.7,0.0,2.0,5.0,0.0,59.4
22.0,0.0,13002.0,13086.0,2.0,2.7,0.0,2.0,5.0,0.0,52.65
22.0,0.0,14394.0,14500.0,2.0,2.7,0.0,2.0,5.0,0.0,54.0
22.0,0.0,15824.0,15908.0,1.0,3.0,0.0,2.0,5.0,0.0,63.0
22.0,0.0,17486.0,17560.0,2.0,2.7,0.0,2.0,5.0,0.0,64.8
22.0,0.0,18734.0,18904.0,2.0,2.8,0.0,1.0,7.0,0.0,47.6
22.0,0.0,20342.0,20432.0,2.0,2.7,0.0,2.0,5.0,0.0,52.65
22.0,0.0,21816.0,21898.0,2.0,2.7,0.0,2.0,5.0,0.0,56.7
22.0,0.0,23440.0,23516.0,1.0,3.0,0.0,2.0,5.0,0.0,67.5
22.0,0.0,24694.0,24854.0,2.0,2.8,0.0,1.0,7.0,0.0,51.8
22.0,0.0,26342.0,26424.0,2.0,2.7,0.0,2.0,5.0,0.0,64.8
22.0,0.0,29648.0,29732.0,2.0,2.7,0.0,2.0,5.0,0.0,48.6
22.0,0.0,30848.0,30992.0,1.0,2.4,0.0,1.0,5.0,0.0,51.6
22.0,0.0,32110.0,32250.0,1.0,2.4,0.0,1.0,5.0,0.0,54.0
22.0,0.0,33462.0,33614.0,1.0,3.0,0.0,1.0,5.0,2.0,40.5
22.0,0.0,34918.0,35088.0,1.0,3.1,0.0,1.0,7.0,0.0,37.2
22.0,0.0,36460.0,36590.0,1.0,2.4,0.0,1.0,5.0,0.0,57.6
22.0,0.0,37906.0,38070.0,1.0,3.0,0.0,1.0,5.0,2.0,55.5
22.0,0.0,39544.0,39630.0,2.0,2.8,0.0,0.0,5.0,0.0,54.6
22.0,0.0,41056.0,41142.0,2.0,2.8,0.0,0.0,5.0,0.0,46.2
22.0,0.0,42278.0,42420.0,2.0,2.8,0.0,1.0,7.0,0.0,54.6
22.0,0.0,43842.0,43938.0,2.0,2.8,0.0,0.0,5.0,0.0,54.6
22.0,0.0,45640.0,45722.0,2.0,2.8,0.0,0.0,5.0,0.0,68.6
22.0,0.0,48900.0,48980.0,2.0,2.8,0.0,0.0,5.0,0.0,32.2
22.0,0.0,50390.0,50474.0,2.0,2.8,0.0,0.0,5.0,0.0,36.4
22.0,0.0,51936.0,52020.0,2.0,2.8,0.0,0.0,5.0,0.0,36.4
22.0,0.0,53466.0,53554.0,2.0,2.8,0.0,0.0,5.0,0.0,35.0
22.0,0.0,54770.0,54904.0,1.0,3.0,0.0,1.0,5.0,2.0,63.0
22.0,0.0,56874.0,56956.0,2.0,2.8,0.0,0.0,5.0,0.0,57.4
22.0,0.0,58304.0,58462.0,2.0,2.8,0.0,3.0,5.0,0.0,53.2
22.0,0.0,59990.0,60116.0,2.0,2.8,0.0,3.0,5.0,0.0,63.0
22.0,0.0,61484.0,61636.0,1.0,3.0,0.0,3.0,5.0,0.0,45.0
22.0,0.0,63220.0,63296.0,2.0,2.8,0.0,0.0,5.0,0.0,63.0
22.0,0.0,64714.0,64800.0,2.0,2.7,0.0,2.0,5.0,0.0,36.45
22.0,0.0,66000.0,66128.0,2.0,2.8,0.0,3.0,5.0,0.0,64.4
22.0,0.0,69162.0,69300.0,2.0,2.8,0.0,3.0,5.0,0.0,30.8
22.0,0.0,70750.0,70886.0,2.0,2.8,0.0,3.0,5.0,0.0,43.4
22.0,0.0,72510.0,72590.0,0.0,2.4,0.0,0.0,3.0,3.0,48.0
22.0,0.0,74016.0,74178.0,2.0,2.8,0.0,1.0,7.0,0.0,53.2
22.0,0.0,75866.0,75950.0,1.0,3.0,0.0,0.0,5.0,0.0,30.0
22.0,0.0,77530.0,77666.0,2.0,2.8,0.0,3.0,5.0,0.0,67.2
22.0,0.0,79366.0,79446.0,2.0,2.8,0.0,0.0,5.0,0.0,54.6
22.0,0.0,81190.0,81320.0,0.0,2.9,0.0,3.0,3.0,5.0,53.65
22.0,0.0,82790.0,82938.0,1.0,3.0,0.0,1.0,5.0,2.0,40.5
22.0,0.0,84560.0,84640.0,0.0,2.4,0.0,0.0,3.0,3.0,48.0
22.0,0.0,86250.0,86376.0,1.0,3.0,0.0,1.0,5.0,2.0,46.5
22.0,0.0,88144.0,88228.0,0.0,2.4,0.0,0.0,3.0,3.0,61.2
26.0,0.0,19546.0,19622.0,1.0,3.0,0.0,2.0,5.0,0.0,58.5
26.0,0.0,20770.0,20904.0,1.0,3.0,0.0,1.0,5.0,2.0,57.0
26.0,0.0,22338.0,22418.0,2.0,2.7,0.0,2.0,5.0,0.0,56.7
26.0,0.0,23670.0,23750.0,1.0,3.0,0.0,0.0,5.0,0.0,64.5
26.0,0.0,25106.0,25200.0,1.0,3.0,0.0,2.0,5.0,0.0,63.0
26.0,0.0,26522.0,26600.0,1.0,3.0,0.0,2.0,5.0,0.0,63.0
26.0,0.0,27788.0,27914.0,1.0,3.0,0.0,1.0,5.0,2.0,70.5
26.0,0.0,29372.0,29450.0,1.0,3.0,0.0,2.0,5.0,0.0,67.5
26.0,0.0,30816.0,30896.0,1.0,3.0,0.0,2.0,5.0,0.0,63.0
26.0,0.0,32320.0,32404.0,1.0,3.0,0.0,2.0,5.0,0.0,61.5
26.0,0.0,33688.0,33790.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
26.0,0.0,35150.0,35228.0,1.0,3.0,0.0,2.0,5.0,0.0,64.5
26.0,0.0,36958.0,37082.0,2.0,2.8,0.0,1.0,7.0,0.0,54.6
26.0,0.0,38276.0,38406.0,1.0,3.0,0.0,3.0,5.0,0.0,58.5
26.0,0.0,39670.0,39810.0,2.0,2.8,0.0,1.0,7.0,0.0,58.8
26.0,0.0,40880.0,41000.0,1.0,3.1,0.0,1.0,7.0,0.0,65.1
26.0,0.0,42192.0,42326.0,1.0,3.0,0.0,3.0,5.0,0.0,49.5
26.0,0.0,43470.0,43602.0,1.0,3.1,0.0,1.0,7.0,0.0,55.8
26.0,0.0,45214.0,45300.0,1.0,3.0,0.0,0.0,5.0,0.0,52.5
26.0,0.0,46646.0,46788.0,1.0,3.1,0.0,1.0,7.0,0.0,68.2
26.0,0.0,47950.0,48080.0,1.0,3.1,0.0,1.0,7.0,0.0,60.45
26.0,0.0,49282.0,49400.0,1.0,3.1,0.0,1.0,7.0,0.0,69.75
26.0,0.0,50690.0,50810.0,1.0,3.0,0.0,3.0,5.0,0.0,67.5
26.0,0.0,52272.0,52356.0,1.0,3.0,0.0,0.0,5.0,0.0,70.5
26.0,0.0,54382.0,54472.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
26.0,0.0,55652.0,55790.0,1.0,3.1,0.0,1.0,7.0,0.0,65.1
26.0,0.0,57026.0,57132.0,1.0,3.0,0.0,1.0,5.0,2.0,63.0
26.0,0.0,58438.0,58520.0,1.0,3.0,0.0,2.0,5.0,0.0,48.0
26.0,0.0,59754.0,59846.0,1.0,3.0,0.0,0.0,5.0,0.0,58.5
26.0,0.0,61168.0,61270.0,2.0,2.8,0.0,0.0,5.0,0.0,54.6
26.0,0.0,62544.0,62682.0,1.0,3.1,0.0,1.0,7.0,0.0,71.3
26.0,0.0,64122.0,64212.0,1.0,3.0,0.0,0.0,5.0,0.0,46.5
26.0,0.0,65280.0,65418.0,1.0,3.0,0.0,3.0,5.0,0.0,63.0
26.0,0.0,66798.0,66884.0,1.0,3.0,0.0,0.0,5.0,0.0,76.5
26.0,0.0,68240.0,68324.0,1.0,3.0,0.0,2.0,5.0,0.0,40.5
26.0,0.0,69436.0,69566.0,1.0,3.0,0.0,1.0,5.0,2.0,70.5
26.0,0.0,71270.0,71380.0,1.0,3.0,0.0,3.0,5.0,0.0,48.0
26.0,0.0,72824.0,72906.0,2.0,2.7,0.0,2.0,5.0,0.0,48.6
26.0,0.0,74106.0,74212.0,1.0,3.0,0.0,3.0,5.0,0.0,60.2
26.0,0.0,75308.0,75428.0,1.0,3.0,0.0,3.0,5.0,0.0,63.0
26.0,0.0,76466.0,76616.0,1.0,3.1,0.0,1.0,7.0,0.0,60.45
26.0,0.0,77840.0,77980.0,2.0,2.8,0.0,3.0,5.0,0.0,65.8
26.0,0.0,79250.0,79398.0,1.0,3.0,0.0,3.0,5.0,0.0,54.0
26.0,0.0,80740.0,80886.0,1.0,3.0,0.0,3.0,5.0,0.0,63.0
26.0,0.0,82262.0,82350.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
26.0,0.0,83442.0,83586.0,1.0,3.0,0.0,3.0,5.0,0.0,76.5
26.0,0.0,84808.0,84940.0,1.0,3.1,0.0,1.0,7.0,0.0,68.2
26.0,0.0,86010.0,86144.0,1.0,3.1,0.0,1.0,7.0,0.0,68.2
26.0,0.0,88034.0,88180.0,0.0,2.9,0.0,3.0,3.0,5.0,47.85
26.0,0.0,89742.0,89824.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
26.0,0.0,91164.0,91246.0,2.0,2.8,0.0,0.0,5.0,0.0,58.8
26.0,0.0,92410.0,92552.0,1.0,3.0,0.0,1.0,5.0,2.0,67.5
26.0,0.0,93724.0,93874.0,1.0,3.0,0.0,1.0,5.0,2.0,67.5
26.0,0.0,95220.0,95366.0,1.0,3.0,0.0,1.0,5.0,2.0,45.0
26.0,0.0,96818.0,96910.0,2.0,2.7,0.0,2.0,5.0,0.0,52.65
26.0,0.0,98204.0,98336.0,1.0,3.0,0.0,1.0,5.0,2.0,63.0
26.0,0.0,99708.0,99836.0,1.0,3.0,0.0,1.0,5.0,2.0,67.5
26.0,0.0,101054.0,101176.0,1.0,3.0,0.0,1.0,5.0,2.0,63.0
26.0,0.0,102386.0,102516.0,1.0,3.0,0.0,1.0,5.0,2.0,69.0
26.0,0.0,103624.0,103750.0,1.0,3.0,0.0,3.0,5.0,0.0,51.0
26.0,0.0,154982.0,155081.0,1.0,3.0,0.0,1.0,7.0,0.0,25.5
26.0,0.0,156536.0,156630.0,1.0,3.0,0.0,1.0,7.0,0.0,49.5
26.0,0.0,157850.0,157934.0,1.0,3.0,0.0,1.0,7.0,0.0,72.0
26.0,0.0,159978.0,160068.0,0.0,3.6,1.0,0.0,4.0,5.0,86.4
26.0,0.0,161416.0,161500.0,1.0,3.0,0.0,1.0,7.0,0.0,58.5
26.0,0.0,163316.0,163396.0,2.0,3.2,0.0,2.0,7.0,0.0,67.2
26.0,0.0,164950.0,165040.0,1.0,3.2,0.0,0.0,5.0,3.0,73.6
26.0,0.0,167022.0,167104.0,1.0,3.0,0.0,1.0,7.0,0.0,67.5
26.0,0.0,169060.0,169180.0,2.0,3.3,1.0,0.0,6.0,0.0,62.7
26.0,0.0,171940.0,172058.0,1.0,3.0,0.0,1.0,7.0,0.0,58.5
26.0,0.0,173880.0,173996.0,1.0,3.5,1.0,0.0,6.0,0.0,94.5
26.0,0.0,176614.0,176712.0,2.0,3.2,0.0,2.0,7.0,0.0,51.2
26.0,0.0,178380.0,178470.0,2.0,2.8,0.0,3.0,5.0,0.0,63.0
26.0,0.0,180220.0,180314.0,0.0,3.2,1.0,0.0,4.0,3.0,67.2
26.0,0.0,181992.0,182094.0,2.0,3.2,0.0,2.0,7.0,0.0,72.0
26.0,0.0,183450.0,183554.0,2.0,3.2,0.0,2.0,7.0,0.0,67.2
26.0,0.0,185408.0,185506.0,2.0,3.3,1.0,0.0,6.0,0.0,64.35
26.0,0.0,187450.0,187544.0,0.0,3.2,1.0,0.0,4.0,3.0,62.4
26.0,0.0,189192.0,189264.0,0.0,3.2,1.0,0.0,4.0,3.0,70.4
26.0,0.0,190372.0,190466.0,1.0,3.0,0.0,1.0,7.0,0.0,72.0
26.0,0.0,192200.0,192306.0,0.0,3.6,1.0,0.0,4.0,5.0,63.0
26.0,0.0,194036.0,194132.0,0.0,3.6,0.0,0.0,5.0,5.0,64.8
26.0,0.0,196580.0,196688.0,1.0,2.9,0.0,0.0,5.0,0.0,58.0
26.0,0.0,200610.0,200712.0,2.0,3.3,0.0,0.0,7.0,0.0,34.65
26.0,0.0,202370.0,202482.0,2.0,3.3,0.0,0.0,7.0,0.0,33.0
26.0,0.0,204050.0,204130.0,2.0,3.3,0.0,0.0,7.0,0.0,74.25
26.0,0.0,205890.0,205996.0,1.0,3.6,0.0,0.0,7.0,0.0,48.6
26.0,0.0,207284.0,207362.0,1.0,3.0,0.0,1.0,7.0,0.0,72.0
26.0,0.0,208700.0,208798.0,2.0,3.4,0.0,3.0,7.0,0.0,76.5
26.0,0.0,210900.0,211008.0,2.0,3.4,0.0,3.0,7.0,0.0,56.1
26.0,0.0,212330.0,212424.0,2.0,3.4,0.0,3.0,7.0,0.0,86.7
26.0,0.0,216186.0,216292.0,1.0,3.0,0.0,3.0,5.0,0.0,22.5
26.0,0.0,218114.0,218186.0,2.0,3.2,0.0,2.0,7.0,0.0,81.6
26.0,0.0,219910.0,219990.0,2.0,3.2,0.0,2.0,7.0,0.0,76.8
26.0,0.0,221634.0,221734.0,2.0,3.4,0.0,3.0,7.0,0.0,76.5
26.0,0.0,223312.0,223414.0,2.0,3.4,0.0,3.0,7.0,0.0,40.8
26.0,0.0,225228.0,225344.0,2.0,3.4,0.0,3.0,7.0,0.0,68.0
26.0,0.0,226994.0,227088.0,2.0,3.3,0.0,0.0,7.0,0.0,75.9
26.0,0.0,228570.0,228648.0,2.0,3.2,0.0,2.0,7.0,0.0,76.8
26.0,0.0,230176.0,230260.0,2.0,3.2,0.0,2.0,7.0,0.0,73.6
26.0,0.0,231716.0,231810.0,2.0,3.2,0.0,2.0,7.0,0.0,67.2
26.0,0.0,233404.0,233514.0,2.0,3.7,0.0,1.0,9.0,0.0,79.55
26.0,0.0,235630.0,235720.0,1.0,2.9,0.0,1.0,5.0,2.0,56.55
26.0,0.0,237468.0,237566.0,2.0,3.3,0.0,0.0,7.0,0.0,64.35
26.0,0.0,239338.0,239446.0,2.0,3.4,0.0,3.0,7.0,0.0,39.1
26.0,0.0,241080.0,241160.0,2.0,3.7,0.0,1.0,9.0,0.0,68.45
26.0,0.0,242528.0,242582.0,0.0,3.2,1.0,0.0,4.0,3.0,67.2
26.0,0.0,244388.0,244484.0,1.0,3.6,0.0,0.0,5.0,5.0,79.2
26.0,0.0,246010.0,246108.0,2.0,3.4,0.0,3.0,7.0,0.0,71.4
26.0,0.0,247550.0,247632.0,2.0,3.3,0.0,0.0,7.0,0.0,67.65
26.0,0.0,249096.0,249178.0,2.0,3.3,0.0,0.0,7.0,0.0,66.0
26.0,0.0,250502.0,250586.0,2.0,3.3,0.0,0.0,7.0,0.0,72.6
26.0,0.0,252278.0,252350.0,1.0,3.6,0.0,0.0,7.0,0.0,102.6
26.0,0.0,254706.0,254764.0,0.0,2.7,1.0,0.0,4.0,1.0,44.55
26.0,0.0,256436.0,256526.0,1.0,2.9,0.0,1.0,5.0,2.0,56.55
26.0,0.0,258338.0,258434.0,1.0,3.2,0.0,0.0,5.0,3.0,68.8
26.0,0.0,260016.0,260120.0,1.0,3.6,0.0,0.0,5.0,5.0,61.2
26.0,0.0,261728.0,261826.0,1.0,3.2,0.0,0.0,5.0,3.0,72.0
26.0,0.0,263432.0,263516.0,2.0,3.7,0.0,1.0,9.0,0.0,70.3
26.0,0.0,265138.0,265228.0,2.0,3.2,0.0,2.0,7.0,0.0,78.4
26.0,0.0,266612.0,266688.0,1.0,3.2,0.0,0.0,5.0,3.0,70.4
26.0,0.0,268270.0,268358.0,1.0,3.2,0.0,0.0,5.0,3.0,68.8
26.0,0.0,269848.0,269950.0,1.0,3.6,0.0,0.0,5.0,5.0,72.0
26.0,0.0,271628.0,271724.0,2.0,3.4,0.0,3.0,7.0,0.0,93.5
